Date Time,RelativeHumidity (% RH),Temperature (0°C ),rain rate (mm/hr),SpecificAttennuation(dB/km),TotalAttenuation(dB)
5/26/2020 10:00,58.7,25.5,0,0,0
5/26/2020 10:15,56.9,25.9,0,0,0
5/26/2020 10:30,57,25,0,0,0
5/26/2020 10:45,54.4,26.1,0,0,0
5/26/2020 11:00,50.9,26.7,0,0,0
5/26/2020 11:15,46.7,27.3,0,0,0
5/26/2020 11:30,46.3,27,0,0,0
5/26/2020 11:45,44.6,27.1,0,0,0
5/26/2020 12:00,39.9,27.8,0,0,0
5/26/2020 12:15,39.5,27.8,0,0,0
5/26/2020 12:30,37.9,28.7,0,0,0
5/26/2020 12:45,36.9,28.9,0,0,0
5/26/2020 13:00,36.4,29,0,0,0
5/26/2020 13:15,36,29.3,0,0,0
5/26/2020 13:30,34.9,29.3,0,0,0
5/26/2020 13:45,34.6,29.5,0,0,0
5/26/2020 14:00,33.8,30.1,0,0,0
5/26/2020 14:15,34.1,30.3,0,0,0
5/26/2020 14:30,33.8,30.3,0,0,0
5/26/2020 14:45,35.1,30.1,0,0,0
5/26/2020 15:00,34,30.2,0,0,0
5/26/2020 15:15,34.7,30.2,0,0,0
5/26/2020 15:30,34.2,30.2,0,0,0
5/26/2020 15:45,33.4,30.1,0,0,0
5/26/2020 16:00,32.2,30.1,0,0,0
5/26/2020 16:15,33.2,30.2,0,0,0
5/26/2020 16:30,33,29.9,0,0,0
5/26/2020 16:45,32.4,29.8,0,0,0
5/26/2020 17:00,32.2,29.5,0,0,0
5/26/2020 17:15,31.1,29.3,0,0,0
5/26/2020 17:30,30.1,29.2,0,0,0
5/26/2020 17:45,28.5,28.7,0,0,0
5/26/2020 18:00,28.3,28.4,0,0,0
5/26/2020 18:15,29.5,28,0,0,0
5/26/2020 18:30,30.7,27.6,0,0,0
5/26/2020 18:45,32.3,27.3,0,0,0
5/26/2020 19:00,33.6,26.8,0,0,0
5/26/2020 19:15,34.1,26.6,0,0,0
5/26/2020 19:30,34.2,26.6,0,0,0
5/26/2020 19:45,34.6,26.4,0,0,0
5/26/2020 20:00,36.1,25.9,0,0,0
5/26/2020 20:15,38.8,25.1,0,0,0
5/26/2020 20:30,40.6,24.7,0,0,0
5/26/2020 20:45,41.6,24.5,0,0,0
5/26/2020 21:00,42.8,24.2,0,0,0
5/26/2020 21:15,43.3,24.1,0,0,0
5/26/2020 21:30,43.3,24,0,0,0
5/26/2020 21:45,45.4,23.3,0,0,0
5/26/2020 22:00,47.8,22.9,0,0,0
5/26/2020 22:15,49.8,22.4,0,0,0
5/26/2020 22:30,52.4,21.8,0,0,0
5/26/2020 22:45,55,21.6,0,0,0
5/26/2020 23:00,56.4,21.3,0,0,0
5/26/2020 23:15,54.4,21.8,0,0,0
5/26/2020 23:30,56.9,21.3,0,0,0
5/26/2020 23:45,60.2,20.7,0,0,0
5/27/2020 0:00,61.9,20.3,0,0,0
5/27/2020 0:15,61.8,20.3,0,0,0
5/27/2020 0:30,58.9,21,0,0,0
5/27/2020 0:45,63.8,21.4,0,0,0
5/27/2020 1:00,65.3,21.8,0,0,0
5/27/2020 1:15,67.1,21.7,0,0,0
5/27/2020 1:30,68.6,21.7,0,0,0
5/27/2020 1:45,69.5,21.7,0,0,0
5/27/2020 2:00,69.9,21.7,0,0,0
5/27/2020 2:15,70.7,21.5,0,0,0
5/27/2020 2:30,70.8,21.3,0,0,0
5/27/2020 2:45,72.2,21,0,0,0
5/27/2020 3:00,74.1,20.7,0,0,0
5/27/2020 3:15,74.3,20.7,0,0,0
5/27/2020 3:30,73.4,20.9,0,0,0
5/27/2020 3:45,72.5,20.7,0,0,0
5/27/2020 4:00,71.4,20.8,0,0,0
5/27/2020 4:15,72.1,20.5,0,0,0
5/27/2020 4:30,72.7,20.3,0,0,0
5/27/2020 4:45,74.3,20,0,0,0
5/27/2020 5:00,74.9,20,0,0,0
5/27/2020 5:15,75.1,19.9,0,0,0
5/27/2020 5:30,74.6,19.9,0,0,0
5/27/2020 5:45,75.2,19.7,0,0,0
5/27/2020 6:00,75.6,19.7,0,0,0
5/27/2020 6:15,75.9,19.7,0,0,0
5/27/2020 6:30,77.2,19.5,0,0,0
5/27/2020 6:45,76.3,19.8,0,0,0
5/27/2020 7:00,74,20.5,0,0,0
5/27/2020 7:15,71.2,21.2,0,0,0
5/27/2020 7:30,69.1,21.7,0,0,0
5/27/2020 7:45,67.8,21.8,0,0,0
5/27/2020 8:00,65.7,22.3,0,0,0
5/27/2020 8:15,65.2,22.6,0,0,0
5/27/2020 8:30,65,22.8,0,0,0
5/27/2020 8:45,62.2,24,0,0,0
5/27/2020 9:00,61.9,24,0,0,0
5/27/2020 9:15,60.5,24.6,0,0,0
5/27/2020 9:30,59.5,24.9,0,0,0
5/27/2020 9:45,56.4,25.7,0,0,0
5/27/2020 10:00,54.3,25.8,0,0,0
5/27/2020 10:15,54.8,25.6,0,0,0
5/27/2020 10:30,55.6,25.6,0,0,0
5/27/2020 10:45,56.4,25.4,0,0,0
5/27/2020 11:00,54.2,25.9,0,0,0
5/27/2020 11:15,50.1,27,0,0,0
5/27/2020 11:30,49.3,27.2,0,0,0
5/27/2020 11:45,49.4,26.8,0,0,0
5/27/2020 12:00,46.3,27.8,0,0,0
5/27/2020 12:15,47.1,27.2,0,0,0
5/27/2020 12:30,43.7,28.8,0,0,0
5/27/2020 12:45,43,28.5,0,0,0
5/27/2020 13:00,41.7,29,0,0,0
5/27/2020 13:15,39.5,29.8,0,0,0
5/27/2020 13:30,40.8,29,0,0,0
5/27/2020 13:45,38.7,29.6,0,0,0
5/27/2020 14:00,34.9,30.4,0,0,0
5/27/2020 14:15,34,31,0,0,0
5/27/2020 14:30,31.5,31.2,0,0,0
5/27/2020 14:45,33.6,31.4,0,0,0
5/27/2020 15:00,32.5,30.8,0,0,0
5/27/2020 15:15,33.3,31.1,0,0,0
5/27/2020 15:30,33.4,30.9,0,0,0
5/27/2020 15:45,33.2,30.7,0,0,0
5/27/2020 16:00,33.9,30.8,0,0,0
5/27/2020 16:15,33.6,30.4,0,0,0
5/27/2020 16:30,34.1,30.6,0,0,0
5/27/2020 16:45,34,29.9,0,0,0
5/27/2020 17:00,34,29.8,0,0,0
5/27/2020 17:15,33.8,29.7,0,0,0
5/27/2020 17:30,33.6,29.3,0,0,0
5/27/2020 17:45,33.5,28.8,0,0,0
5/27/2020 18:00,34.1,28.4,0,0,0
5/27/2020 18:15,34.2,28.1,0,0,0
5/27/2020 18:30,34.8,27.8,0,0,0
5/27/2020 18:45,34.1,27.6,0,0,0
5/27/2020 19:00,37.5,26.8,0,0,0
5/27/2020 19:15,38.4,26.3,0,0,0
5/27/2020 19:30,39.1,26.2,0,0,0
5/27/2020 19:45,40.9,25.9,0,0,0
5/27/2020 20:00,42.2,25.8,0,0,0
5/27/2020 20:15,42.6,25.7,0,0,0
5/27/2020 20:30,43.3,25.5,0,0,0
5/27/2020 20:45,43.9,25.5,0,0,0
5/27/2020 21:00,44.9,25.6,0,0,0
5/27/2020 21:15,45.9,25.7,0,0,0
5/27/2020 21:30,47.9,25.6,0,0,0
5/27/2020 21:45,49.6,25.5,0,0,0
5/27/2020 22:00,52.1,25.2,0,0,0
5/27/2020 22:15,53.6,25,0,0,0
5/27/2020 22:30,55,24.7,0,0,0
5/27/2020 22:45,55.7,24.4,0,0,0
5/27/2020 23:00,55.6,24.3,0,0,0
5/27/2020 23:15,56.8,24,0,0,0
5/27/2020 23:30,58.6,23.5,0,0,0
5/27/2020 23:45,59.2,23.3,0,0,0
5/28/2020 0:00,60.5,23,0,0,0
5/28/2020 0:15,62.1,22.8,0,0,0
5/28/2020 0:30,63.7,22.9,0,0,0
5/28/2020 0:45,67.6,22.7,0,0,0
5/28/2020 1:00,67.9,22.2,0,0,0
5/28/2020 1:15,69.3,21.7,0,0,0
5/28/2020 1:30,74.6,21,0,0,0
5/28/2020 1:45,78.2,20.7,0,0,0
5/28/2020 2:00,77.5,20.6,0,0,0
5/28/2020 2:15,76.6,20.5,0,0,0
5/28/2020 2:30,78.5,20.3,0,0,0
5/28/2020 2:45,83,19.9,0,0,0
5/28/2020 3:00,83.7,19.8,0,0,0
5/28/2020 3:15,83.8,19.6,0,0,0
5/28/2020 3:30,83,19.5,0,0,0
5/28/2020 3:45,82.9,19.5,0,0,0
5/28/2020 4:00,80.3,19.6,0,0,0
5/28/2020 4:15,79.4,19.5,0,0,0
5/28/2020 4:30,79.4,19.3,0,0,0
5/28/2020 4:45,78.9,19.1,0,0,0
5/28/2020 5:00,79.9,18.9,0,0,0
5/28/2020 5:15,80.2,18.8,0,0,0
5/28/2020 5:30,80.7,18.7,0,0,0
5/28/2020 5:45,81.3,18.5,0,0,0
5/28/2020 6:00,80.9,18.4,0,0,0
5/28/2020 6:15,80.6,18.4,0,0,0
5/28/2020 6:30,79.2,18.7,0,0,0
5/28/2020 6:45,76.8,19.4,0,0,0
5/28/2020 7:00,74.2,19.9,0,0,0
5/28/2020 7:15,71.5,20.5,0,0,0
5/28/2020 7:30,69.6,21,0,0,0
5/28/2020 7:45,68.7,21.5,0,0,0
5/28/2020 8:00,67.8,22.1,0,0,0
5/28/2020 8:15,68.5,22.1,0,0,0
5/28/2020 8:30,66,22.8,0,0,0
5/28/2020 8:45,65.2,22.9,0,0,0
5/28/2020 9:00,63.3,23.7,0,0,0
5/28/2020 9:15,62.1,24.1,0,0,0
5/28/2020 9:30,60.9,24.6,0,0,0
5/28/2020 9:45,62.8,23.9,0,0,0
5/28/2020 10:00,59.5,25,0,0,0
5/28/2020 10:15,58.5,25.4,0,0,0
5/28/2020 10:30,59.4,25.4,0,0,0
5/28/2020 10:45,56.8,26.1,0,0,0
5/28/2020 11:00,55.7,26.4,0,0,0
5/28/2020 11:15,52.7,26.9,0,0,0
5/28/2020 11:30,50.9,26.7,0,0,0
5/28/2020 11:45,48,28,0,0,0
5/28/2020 12:00,47.1,27.9,0,0,0
5/28/2020 12:15,48.7,26.8,0,0,0
5/28/2020 12:30,47.6,25.3,0,0,0
5/28/2020 12:45,61.5,23,1.6,0.002849639,0.201583432
5/28/2020 13:00,71.2,21.9,0.8,0.001025465,0.072541429
5/28/2020 13:15,66.1,23,0,0,0
5/28/2020 13:30,61.9,24.1,0,0,0
5/28/2020 13:45,62.6,24.6,0,0,0
5/28/2020 14:00,58.6,24.7,0,0,0
5/28/2020 14:15,55.3,25.1,0,0,0
5/28/2020 14:30,52.5,26.1,0,0,0
5/28/2020 14:45,49.6,26.7,0,0,0
5/28/2020 15:00,45.1,27.8,0,0,0
5/28/2020 15:15,44.3,28,0,0,0
5/28/2020 15:30,47.2,26.6,0,0,0
5/28/2020 15:45,48.1,26.2,0,0,0
5/28/2020 16:00,50.3,25.2,0,0,0
5/28/2020 16:15,54.4,24,0,0,0
5/28/2020 16:30,54.2,23.9,0,0,0
5/28/2020 16:45,54.1,23.7,0,0,0
5/28/2020 17:00,55.1,23.4,0,0,0
5/28/2020 17:15,56.9,22.6,0,0,0
5/28/2020 17:30,58.2,22.3,0,0,0
5/28/2020 17:45,58.9,22.2,0,0,0
5/28/2020 18:00,59.9,21.7,0,0,0
5/28/2020 18:15,60.8,21.4,0,0,0
5/28/2020 18:30,61.3,21.3,0,0,0
5/28/2020 18:45,61.6,21.5,0,0,0
5/28/2020 19:00,59.3,21.6,0,0,0
5/28/2020 19:15,58.5,21.7,0,0,0
5/28/2020 19:30,59.9,21.5,0,0,0
5/28/2020 19:45,61,21.4,0,0,0
5/28/2020 20:00,61.2,21.3,0,0,0
5/28/2020 20:15,60.8,21.4,0,0,0
5/28/2020 20:30,60.7,21.4,0,0,0
5/28/2020 20:45,63.3,21,0,0,0
5/28/2020 21:00,64.6,20.8,0,0,0
5/28/2020 21:15,67.1,20.6,0,0,0
5/28/2020 21:30,69.9,20.4,0,0,0
5/28/2020 21:45,70.1,20.3,0,0,0
5/28/2020 22:00,68.5,20.4,0,0,0
5/28/2020 22:15,68.5,20.4,0,0,0
5/28/2020 22:30,68.3,20.4,0,0,0
5/28/2020 22:45,66.7,20.5,0,0,0
5/28/2020 23:00,65.8,20.6,0,0,0
5/28/2020 23:15,64.2,20.6,0,0,0
5/28/2020 23:30,63.3,20.6,0,0,0
5/28/2020 23:45,64.5,20.5,0,0,0
5/29/2020 0:00,65.5,20.4,0,0,0
5/29/2020 0:15,66.1,20.3,0,0,0
5/29/2020 0:30,67.2,20.2,0,0,0
5/29/2020 0:45,68.3,20,0,0,0
5/29/2020 1:00,70,19.8,0,0,0
5/29/2020 1:15,70.2,19.8,0,0,0
5/29/2020 1:30,70.9,19.7,0,0,0
5/29/2020 1:45,71.3,19.7,0,0,0
5/29/2020 2:00,71.3,19.8,0,0,0
5/29/2020 2:15,72.9,19.5,0,0,0
5/29/2020 2:30,73.7,19.4,0,0,0
5/29/2020 2:45,73.5,19.4,0,0,0
5/29/2020 3:00,72.7,19.5,0,0,0
5/29/2020 3:15,72.6,19.4,0,0,0
5/29/2020 3:30,70.6,19.7,0,0,0
5/29/2020 3:45,70.2,20,0,0,0
5/29/2020 4:00,68.6,20.2,0,0,0
5/29/2020 4:15,70.5,20.1,0,0,0
5/29/2020 4:30,81.1,18.9,0,0,0
5/29/2020 4:45,86.2,18.3,0,0,0
5/29/2020 5:00,85.3,18.1,0.8,0.001025465,0.072541429
5/29/2020 5:15,87.1,17.7,0,0,0
5/29/2020 5:30,88.4,17.6,0,0,0
5/29/2020 5:45,87.4,17.7,0,0,0
5/29/2020 6:00,88,17.5,0,0,0
5/29/2020 6:15,88.8,17.4,0,0,0
5/29/2020 6:30,88.4,17.5,0,0,0
5/29/2020 6:45,87.5,17.7,0,0,0
5/29/2020 7:00,84.4,18.2,0,0,0
5/29/2020 7:15,81.4,18.7,0,0,0
5/29/2020 7:30,79.1,19.1,0,0,0
5/29/2020 7:45,75.9,19.9,0,0,0
5/29/2020 8:00,73,20.8,0,0,0
5/29/2020 8:15,69.1,21.8,0,0,0
5/29/2020 8:30,66.6,22.6,0,0,0
5/29/2020 8:45,65.4,23.2,0,0,0
5/29/2020 9:00,63.9,23.4,0,0,0
5/29/2020 9:15,61.3,24,0,0,0
5/29/2020 9:30,58,24.7,0,0,0
5/29/2020 9:45,55,25.4,0,0,0
5/29/2020 10:00,53.6,25.7,4,0.011004044,0.778426078
5/29/2020 10:15,53.1,25.9,0,0,0
5/29/2020 10:30,52.6,26.3,0,0,0
5/29/2020 10:45,51.2,26.7,0,0,0
5/29/2020 11:00,50.9,26.9,0,0,0
5/29/2020 11:15,51.1,27.1,0,0,0
5/29/2020 11:30,51,27.6,0,0,0
5/29/2020 11:45,48.4,28.1,0,0,0
5/29/2020 12:00,47,28.1,0,0,0
5/29/2020 12:15,47.2,27.9,0,0,0
5/29/2020 12:30,44.8,28,0,0,0
5/29/2020 12:45,43.9,28.3,0,0,0
5/29/2020 13:00,44.7,27.9,0,0,0
5/29/2020 13:15,40.1,28.9,0,0,0
5/29/2020 13:30,44.4,27.8,0,0,0
5/29/2020 13:45,44.3,26.6,0,0,0
5/29/2020 14:00,43.6,26.7,0,0,0
5/29/2020 14:15,43.4,27.4,0,0,0
5/29/2020 14:30,42.6,27.4,0,0,0
5/29/2020 14:45,45.4,26.7,0,0,0
5/29/2020 15:00,45.2,27,0,0,0
5/29/2020 15:15,43.3,26.6,0,0,0
5/29/2020 15:30,39.7,27.4,0,0,0
5/29/2020 15:45,39.6,27.4,0,0,0
5/29/2020 16:00,39,28,0,0,0
5/29/2020 16:15,37.8,28.4,0,0,0
5/29/2020 16:30,38.9,28,0,0,0
5/29/2020 16:45,40.2,27.8,0,0,0
5/29/2020 17:00,40,27.8,0,0,0
5/29/2020 17:15,41.5,27.3,0,0,0
5/29/2020 17:30,43,26.9,0,0,0
5/29/2020 17:45,42.8,26.7,0,0,0
5/29/2020 18:00,42.9,26.5,0,0,0
5/29/2020 18:15,45,26.3,0,0,0
5/29/2020 18:30,46.7,25.9,0,0,0
5/29/2020 18:45,46,25.6,0,0,0
5/29/2020 19:00,45.3,25.3,0,0,0
5/29/2020 19:15,47.4,24.9,0,0,0
5/29/2020 19:30,48.1,24.7,0,0,0
5/29/2020 19:45,48.4,24.6,0,0,0
5/29/2020 20:00,50.1,24.4,0,0,0
5/29/2020 20:15,54,23.7,0,0,0
5/29/2020 20:30,55.9,23.3,0,0,0
5/29/2020 20:45,54.7,23.6,0,0,0
5/29/2020 21:00,57.8,23.6,0,0,0
5/29/2020 21:15,58.3,23.5,0,0,0
5/29/2020 21:30,60.1,23.3,0,0,0
5/29/2020 21:45,62.6,23.1,0,0,0
5/29/2020 22:00,62.9,23.1,0,0,0
5/29/2020 22:15,64,22.8,0,0,0
5/29/2020 22:30,63.6,22.7,0,0,0
5/29/2020 22:45,63.4,22.6,0,0,0
5/29/2020 23:00,62.6,22.5,0,0,0
5/29/2020 23:15,60,22.7,0,0,0
5/29/2020 23:30,59.1,22.6,0,0,0
5/29/2020 23:45,60.4,22.4,0,0,0
5/30/2020 0:00,60.4,22.5,0,0,0
5/30/2020 0:15,61.4,22.4,0,0,0
5/30/2020 0:30,62.9,22.1,0,0,0
5/30/2020 0:45,62.9,21.9,0,0,0
5/30/2020 1:00,62.9,21.8,0,0,0
5/30/2020 1:15,64.2,21.5,0,0,0
5/30/2020 1:30,65.2,21.4,0,0,0
5/30/2020 1:45,67.3,21.4,0,0,0
5/30/2020 2:00,69.7,21.1,0,0,0
5/30/2020 2:15,70.9,20.9,0,0,0
5/30/2020 2:30,71.2,20.8,0,0,0
5/30/2020 2:45,71,20.6,0,0,0
5/30/2020 3:00,70.3,20.6,0,0,0
5/30/2020 3:15,69.9,20.6,0,0,0
5/30/2020 3:30,70.2,20.5,0,0,0
5/30/2020 3:45,71,20.4,0,0,0
5/30/2020 4:00,71.5,20.2,0,0,0
5/30/2020 4:15,73,20,0,0,0
5/30/2020 4:30,75.2,19.7,0,0,0
5/30/2020 4:45,76.3,19.7,0,0,0
5/30/2020 5:00,77.3,19.7,0,0,0
5/30/2020 5:15,77.8,19.5,0,0,0
5/30/2020 5:30,76,19.7,0,0,0
5/30/2020 5:45,76.4,19.5,0,0,0
5/30/2020 6:00,77.5,19.4,0,0,0
5/30/2020 6:15,77.3,19.3,0,0,0
5/30/2020 6:30,77.1,19.3,0,0,0
5/30/2020 6:45,76.4,19.6,0,0,0
5/30/2020 7:00,74.8,20.1,0,0,0
5/30/2020 7:15,73.2,20.6,0,0,0
5/30/2020 7:30,71.4,21.2,0,0,0
5/30/2020 7:45,69.8,21.6,0,0,0
5/30/2020 8:00,68.8,21.9,0,0,0
5/30/2020 8:15,67.5,22.3,0,0,0
5/30/2020 8:30,66.2,22.9,0,0,0
5/30/2020 8:45,64.9,23.2,0,0,0
5/30/2020 9:00,63.9,23.6,0,0,0
5/30/2020 9:15,62.4,23.9,0,0,0
5/30/2020 9:30,61.6,24.4,0,0,0
5/30/2020 9:45,61.2,24.6,0,0,0
5/30/2020 10:00,59.5,25.2,0,0,0
5/30/2020 10:15,58.3,25.2,0,0,0
5/30/2020 10:30,56.5,25.9,0,0,0
5/30/2020 10:45,54.6,26.4,0,0,0
5/30/2020 11:00,52.5,27,0,0,0
5/30/2020 11:15,50.6,27.5,0,0,0
5/30/2020 11:30,50,28,0,0,0
5/30/2020 11:45,49.2,28.1,0,0,0
5/30/2020 12:00,48.6,28.3,0,0,0
5/30/2020 12:15,46.7,28.5,0,0,0
5/30/2020 12:30,44.9,29.1,0,0,0
5/30/2020 12:45,43.2,29.4,0,0,0
5/30/2020 13:00,43.1,29.5,0,0,0
5/30/2020 13:15,41.8,29.8,0,0,0
5/30/2020 13:30,41.1,30.2,0,0,0
5/30/2020 13:45,40.5,30,0,0,0
5/30/2020 14:00,39.5,30.1,0,0,0
5/30/2020 14:15,37.5,30.8,0,0,0
5/30/2020 14:30,37,30.6,0,0,0
5/30/2020 14:45,37.6,29.8,0,0,0
5/30/2020 15:00,37.2,29.6,0,0,0
5/30/2020 15:15,32,29.9,0,0,0
5/30/2020 15:30,31.9,30.3,0,0,0
5/30/2020 15:45,31.8,30.4,0,0,0
5/30/2020 16:00,31.8,30,0,0,0
5/30/2020 16:15,35.8,29.4,0,0,0
5/30/2020 16:30,42.7,26.7,0,0,0
5/30/2020 16:45,88.7,18.9,21.6,0.132271695,9.356899738
5/30/2020 17:00,98.3,18.3,0.8,0.001025465,0.072541429
5/30/2020 17:15,90,20.5,0,0,0
5/30/2020 17:30,75.8,22.1,0,0,0
5/30/2020 17:45,74.5,22.7,0,0,0
5/30/2020 18:00,83.7,22.3,0,0,0
5/30/2020 18:15,78.7,22,0,0,0
5/30/2020 18:30,78.7,21.5,0,0,0
5/30/2020 18:45,83.9,20.9,0,0,0
5/30/2020 19:00,82.9,20.8,0,0,0
5/30/2020 19:15,81.8,20.9,0,0,0
5/30/2020 19:30,81.6,20.9,0,0,0
5/30/2020 19:45,84.2,20.6,0,0,0
5/30/2020 20:00,86.9,20.3,0,0,0
5/30/2020 20:15,84.3,20.3,0,0,0
5/30/2020 20:30,81.2,20.5,0,0,0
5/30/2020 20:45,72.9,20.9,0,0,0
5/30/2020 21:00,73.6,20.8,0,0,0
5/30/2020 21:15,78.1,20.3,0,0,0
5/30/2020 21:30,82.3,19.9,0,0,0
5/30/2020 21:45,83.3,19.7,0,0,0
5/30/2020 22:00,84.2,19.3,0,0,0
5/30/2020 22:15,86.4,18.8,0,0,0
5/30/2020 22:30,85.9,18.6,0,0,0
5/30/2020 22:45,76.9,19.2,0,0,0
5/30/2020 23:00,72.3,19.9,0,0,0
5/30/2020 23:15,74.1,20,0,0,0
5/30/2020 23:30,78,19.7,0,0,0
5/30/2020 23:45,76.5,19.8,0,0,0
5/31/2020 0:00,75.5,19.5,0,0,0
5/31/2020 0:15,73.1,19.9,0,0,0
5/31/2020 0:30,71.2,20.2,0,0,0
5/31/2020 0:45,71.9,20.1,0,0,0
5/31/2020 1:00,73.4,19.9,0,0,0
5/31/2020 1:15,74.1,19.7,0,0,0
5/31/2020 1:30,72.9,19.7,0,0,0
5/31/2020 1:45,71.6,19.6,0,0,0
5/31/2020 2:00,71.5,19.6,0,0,0
5/31/2020 2:15,71,19.7,0,0,0
5/31/2020 2:30,71.1,19.6,0,0,0
5/31/2020 2:45,71.6,19.6,0,0,0
5/31/2020 3:00,71.7,19.6,0,0,0
5/31/2020 3:15,72.3,19.4,0,0,0
5/31/2020 3:30,72,19.4,0,0,0
5/31/2020 3:45,72.4,19.4,0,0,0
5/31/2020 4:00,73.2,19.2,0,0,0
5/31/2020 4:15,72.7,19.2,0,0,0
5/31/2020 4:30,73.7,19.2,0,0,0
5/31/2020 4:45,75.9,19.1,0,0,0
5/31/2020 5:00,77.7,19,0,0,0
5/31/2020 5:15,79.2,19,0,0,0
5/31/2020 5:30,79.2,18.9,0,0,0
5/31/2020 5:45,79.7,18.9,0,0,0
5/31/2020 6:00,80.4,18.9,0,0,0
5/31/2020 6:15,82,18.6,0,0,0
5/31/2020 6:30,82.9,18.7,0,0,0
5/31/2020 6:45,82.5,18.9,0,0,0
5/31/2020 7:00,81.3,19.2,0,0,0
5/31/2020 7:15,80.1,19.6,0,0,0
5/31/2020 7:30,78.7,20.1,0,0,0
5/31/2020 7:45,77.1,20.7,0,0,0
5/31/2020 8:00,74.5,21.3,0,0,0
5/31/2020 8:15,72.4,21.5,0,0,0
5/31/2020 8:30,70.4,21.9,0,0,0
5/31/2020 8:45,69,22.2,0,0,0
5/31/2020 9:00,68,22.6,0,0,0
5/31/2020 9:15,66.6,23,0,0,0
5/31/2020 9:30,65.9,23.4,0,0,0
5/31/2020 9:45,64.8,23.7,0,0,0
5/31/2020 10:00,64,24,0,0,0
5/31/2020 10:15,63,24.2,0,0,0
5/31/2020 10:30,62.5,24.6,0,0,0
5/31/2020 10:45,60.1,25.2,0,0,0
5/31/2020 11:00,58.6,25.4,0,0,0
5/31/2020 11:15,58,25.7,0,0,0
5/31/2020 11:30,56.2,26.2,0,0,0
5/31/2020 11:45,55,26.6,0,0,0
5/31/2020 12:00,53.9,27,0,0,0
5/31/2020 12:15,53,27.1,0,0,0
5/31/2020 12:30,51.9,27.3,0,0,0
5/31/2020 12:45,49.7,27.7,0,0,0
5/31/2020 13:00,44.8,28.1,0,0,0
5/31/2020 13:15,43.4,28.9,0,0,0
5/31/2020 13:30,40.6,28.7,0,0,0
5/31/2020 13:45,38.1,29.5,0,0,0
5/31/2020 14:00,37.4,29.5,0,0,0
5/31/2020 14:15,36.7,29.6,0,0,0
5/31/2020 14:30,36.4,29.7,0,0,0
5/31/2020 14:45,36.4,29.8,0,0,0
5/31/2020 15:00,34.7,30.5,0,0,0
5/31/2020 15:15,33.8,30.9,0,0,0
5/31/2020 15:30,32,31.3,0,0,0
5/31/2020 15:45,31.5,31.5,0,0,0
5/31/2020 16:00,33.5,30.1,0,0,0
5/31/2020 16:15,33.3,29.8,0,0,0
5/31/2020 16:30,32.2,30.2,0,0,0
5/31/2020 16:45,32.4,29.6,0,0,0
5/31/2020 17:00,32,29.4,0,0,0
5/31/2020 17:15,33.4,29.2,0,0,0
5/31/2020 17:30,33.3,29,0,0,0
5/31/2020 17:45,32.9,28.8,0,0,0
5/31/2020 18:00,33.1,28.7,0,0,0
5/31/2020 18:15,33.6,28.5,0,0,0
5/31/2020 18:30,31.6,28.3,0,0,0
5/31/2020 18:45,26.7,28.1,0,0,0
5/31/2020 19:00,23.8,28,0,0,0
5/31/2020 19:15,24,27.9,0,0,0
5/31/2020 19:30,26.4,27.2,0,0,0
5/31/2020 19:45,28.4,26.7,0,0,0
5/31/2020 20:00,30.9,26,0,0,0
5/31/2020 20:15,33.2,25.5,0,0,0
5/31/2020 20:30,34.8,25.3,0,0,0
5/31/2020 20:45,36.7,24.9,0,0,0
5/31/2020 21:00,38.4,24.4,0,0,0
5/31/2020 21:15,44,23.4,0,0,0
5/31/2020 21:30,46.7,23.1,0,0,0
5/31/2020 21:45,51.1,23.2,0,0,0
5/31/2020 22:00,55.6,22.8,0,0,0
5/31/2020 22:15,56.9,22.3,0,0,0
5/31/2020 22:30,58.7,21.8,0,0,0
5/31/2020 22:45,52.3,22.6,0,0,0
5/31/2020 23:00,52.8,23.3,0,0,0
5/31/2020 23:15,60.4,23.1,0,0,0
5/31/2020 23:30,63.8,22.7,0,0,0
5/31/2020 23:45,65.9,22.4,0,0,0
6/1/2020 0:00,67.7,22.1,0,0,0
6/1/2020 0:15,69,21.7,0,0,0
6/1/2020 0:30,69.6,21.6,0,0,0
6/1/2020 0:45,69.6,21.5,0,0,0
6/1/2020 1:00,70,21.4,0,0,0
6/1/2020 1:15,70.2,21.1,0,0,0
6/1/2020 1:30,69.9,21,0,0,0
6/1/2020 1:45,70.1,20.9,0,0,0
6/1/2020 2:00,70.3,20.7,0,0,0
6/1/2020 2:15,70.5,20.7,0,0,0
6/1/2020 2:30,70.6,20.6,0,0,0
6/1/2020 2:45,71.5,20.4,0,0,0
6/1/2020 3:00,72.1,20.3,0,0,0
6/1/2020 3:15,72.7,20.2,0,0,0
6/1/2020 3:30,73.1,20.2,0,0,0
6/1/2020 3:45,73.6,20.1,0,0,0
6/1/2020 4:00,74,20.1,0,0,0
6/1/2020 4:15,74.6,20.1,0,0,0
6/1/2020 4:30,75.1,20,0,0,0
6/1/2020 4:45,75.7,19.9,0,0,0
6/1/2020 5:00,75.4,19.8,0,0,0
6/1/2020 5:15,75.6,19.7,0,0,0
6/1/2020 5:30,75.3,19.7,0,0,0
6/1/2020 5:45,75.3,19.7,0,0,0
6/1/2020 6:00,75.5,19.7,0,0,0
6/1/2020 6:15,75.3,19.7,0,0,0
6/1/2020 6:30,75,19.7,0,0,0
